안전인증번호,인증업체코드,업체명,인증업체주소,접수번호,인증서발행일,적용안전기준,인증서상태,모델명,파생모델명,인증품목명,인증구분,제조국가
ABA71-K001-19002,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120201029100,2019-11-27,(종전)「승강기 안전검사기준」별표 1,회수,Elexess2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19003,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191115103,2019-11-27,(종전)「승강기 안전검사기준」별표 1,회수,GL1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19007,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191115102,2019-11-27,(종전)「승강기 안전검사기준」별표 1,반납,Evo2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19007,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200512100,2019-11-27,(종전)「승강기 안전검사기준」별표 1,반납,Evo2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19007,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120201130014,2019-11-27,(종전)「승강기 안전검사기준」별표 1,반납,Evo2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R006-19001,919890001,쉰들러엘리베이터,경기도 시흥시 산기대학로 60,C400120190715001,2019-11-29,(종전)「승강기 안전검사기준」별표 3,반납,S9300,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-H001-19002,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191105201,2019-12-03,(종전)「승강기 안전검사기준」별표 1,회수,WBLX(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H001-19003,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191105200,2019-12-03,(종전)「승강기 안전검사기준」별표 1,회수,WBSS(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19012,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191029012,2019-12-05,승강기안전기준 별표 22,회수,META-L1-D,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19013,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120190430003,2019-12-06,승강기안전기준 별표 22,반납,Elexess1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19013,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200512101,2019-12-06,승강기안전기준 별표 22,반납,Elexess1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R007-19001,919971182,삼정엘리베이터,서울특별시 양천구 목동서로 301-5,C400120190903001,2019-12-06,승강기안전기준 별표 24,회수,KS200,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA73-R007-19001,919971182,삼정엘리베이터,서울특별시 양천구 목동서로 301-5,C400120200720100,2019-12-06,승강기안전기준 별표 24,회수,KS200,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA73-R007-19001,919971182,삼정엘리베이터,서울특별시 양천구 목동서로 301-5,C400120200901100,2019-12-06,승강기안전기준 별표 24,회수,KS200,,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-H001-19003,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191204100,2019-12-09,(종전)「승강기 안전검사기준」별표 1,회수,WBSS(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA73-R005-19001,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120190828002,2019-12-09,승강기안전기준 별표 24,회수,S Series(FSCS_MST),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA73-R005-19002,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400020210416002,2019-12-09,승강기안전기준 별표 24,회수,S Series(FSCS_PST),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA73-R005-19002,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120190828003,2019-12-09,승강기안전기준 별표 24,회수,S Series(FSCS_PST),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA73-R005-19002,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120200317102,2019-12-09,승강기안전기준 별표 24,회수,S Series(FSCS_PST),,에스컬레이터 > 에스컬레이터 > 일반형,모델,중국
ABA71-D001-19008,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400120191115007,2019-12-11,승강기안전기준 별표 22,회수,ACD4 MR GM1,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19001,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120190814003,2019-12-13,승강기안전기준 별표 22,회수,G ELEVATOR(MRL),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19001,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120200514101,2019-12-13,승강기안전기준 별표 22,회수,G ELEVATOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19001,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120200922021,2019-12-13,승강기안전기준 별표 22,회수,G ELEVATOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19002,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120190930001,2019-12-13,승강기안전기준 별표 22,회수,G1 ELEVATOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19002,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120200514100,2019-12-13,승강기안전기준 별표 22,회수,G1 ELELVATOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-M002-19002,919961041,모든엘리베이터,경상남도 거창군 남상면 일반산업길 241,C400120200922022,2019-12-13,승강기안전기준 별표 22,회수,G1 ELELVATOR,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H001-19003,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191216103,2019-12-17,(종전)「승강기 안전검사기준」별표 1,회수,WBSS(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H002-19001,920180002,서울리프트,경기도 화성시 장안면 석포로 300-4,C400120190716002,2019-12-17,승강기안전기준 별표 22,반납,SLMRL-P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H002-19001,920180002,서울리프트,경기도 화성시 장안면 석포로 300-4,C400120200529100,2019-12-17,승강기안전기준 별표 22,반납,SLMRL-P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H002-19001,920180002,서울리프트,경기도 화성시 장안면 석포로 300-4,C400120201208014,2019-12-17,승강기안전기준 별표 22,반납,SLMRL-P,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19014,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191029009,2019-12-19,(종전)「승강기 안전검사기준」별표 1,회수,GL1(MHC2),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19014,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200506101,2019-12-19,(종전)「승강기 안전검사기준」별표 1,회수,GL1(MHC2),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19014,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200914100,2019-12-19,(종전)「승강기 안전검사기준」별표 1,회수,GL1(MHC2),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H003-19001,919920056,대성아이디에스,경기도 양주시 칠봉산로228번길 156-14,C400120190711001,2019-12-23,승강기안전기준 별표 22,회수,KDS10,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H003-19001,919920056,대성아이디에스,경기도 양주시 칠봉산로228번길 156-14,C400120200131100,2019-12-23,승강기안전기준 별표 22,회수,KDS10,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H003-19001,919920056,대성아이디에스,경기도 양주시 칠봉산로228번길 156-14,C400120200421100,2019-12-23,승강기안전기준 별표 22,회수,KDS10,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H003-19001,919920056,대성아이디에스,경기도 양주시 칠봉산로228번길 156-14,C400120200714100,2019-12-23,승강기안전기준 별표 22,회수,KDS10,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19001,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400120191017003,2019-12-24,승강기안전기준 별표 22,회수,FP17LFM55A12-51C,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19001,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400120201021002,2019-12-24,승강기안전기준 별표 22,회수,FP17LFM55A12-51C,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19002,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400120191017005,2019-12-24,승강기안전기준 별표 22,회수,FP17XFM55A12-12A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D002-19002,919920056,후지테크코리아,인천광역시 남동구 호구포로 151,C400120201021001,2019-12-24,승강기안전기준 별표 22,회수,FP17XFM55A12-12A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H001-19002,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191219101,2019-12-24,(종전)「승강기 안전검사기준」별표 1,회수,WBLX(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19015,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191029007,2019-12-26,승강기안전기준 별표 22,반납,META-R1-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19015,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200611101,2019-12-26,승강기안전기준 별표 22,반납,META-R1-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19015,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200713100,2019-12-26,승강기안전기준 별표 22,반납,META-R1-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191029006,2019-12-26,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200618100,2019-12-26,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120200903100,2019-12-26,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120201012101,2019-12-26,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19016,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120201202100,2019-12-26,승강기안전기준 별표 22,반납,META-R2-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H004-19001,920110048,대한특수승강기,경기도 광주시 오포읍 오포로 610,C400120190708001,2019-12-27,승강기안전기준 별표 22,반납,DH-MP,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H004-19001,920110048,대한특수승강기,경기도 광주시 오포읍 오포로 610,C400120201110009,2019-12-27,승강기안전기준 별표 22,반납,DH-MP,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA74-R003-19001,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120190930009,2019-12-27,(종전)「승강기 안전검사기준」별표 3,반납,Orinoco(FS 시리즈),,에스컬레이터 > 무빙워크 > 일반형,모델,중국
ABA71-H001-19006,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191216101,2019-12-30,승강기안전기준 별표 22,반납,WBLX-GX-2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-H001-19003,919920035,현대엘리베이터,경기도 이천시 부발읍 경충대로 2091,C400120191223100,2020-01-02,(종전)「승강기 안전검사기준」별표 1,회수,WBSS(E),,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400120191212001,2020-01-03,승강기안전기준 별표 22,회수,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400120191220100,2020-01-03,승강기안전기준 별표 22,회수,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400120200129100,2020-01-03,승강기안전기준 별표 22,회수,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-D001-20001,919920075,오티스엘리베이터,서울특별시 영등포구 국제금융로 10,C400120200709101,2020-01-03,승강기안전기준 별표 22,회수,ACD4 MR GM2,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
ABA71-K001-19008,919920034,티케이엘리베이터코리아,충청남도 천안시 서북구 입장면 연곡길 235,C400120191217100,2020-01-15,승강기안전기준 별표 22,회수,ENTA-A,,엘리베이터 > 전기식 엘리베이터 > 일반형,모델,한국
